Plot,Species,Abundance,PID,Incidence,Longitude,Latitude,Range_Edge_Distance,Forest_Cover_Percentage,Edge_Dist_in_km,posdistancekm,sqrtdistancekmpos,sqrt_dist_edge,forest_cover_prop
LaSelva,carollia.perspicillata,1,PID0144,1,-8106713.682,1321814.933,17511.38584,100,17.51138584,17.51138584,4.18466078,4.18466078,1
LaSelva,phyllostomus.discolor,0,PID0144,0,-8106713.682,1321814.933,27538.82795,100,27.53882795,27.53882795,5.247745035,5.247745035,1
LaSelva,carollia.castanea,1,PID0144,1,-8106713.682,1321814.933,107342.2598,100,107.3422598,107.3422598,10.36061098,10.36061098,1
LaSelva,lophostoma.silvicolum,1,PID0144,1,-8106713.682,1321814.933,22523.69425,100,22.52369425,22.52369425,4.745913426,4.745913426,1
LaSelva,lonchophylla.robusta,0,PID0144,0,-8106713.682,1321814.933,58972.30221,100,58.97230221,58.97230221,7.679342564,7.679342564,1
Mario,mesophylla.macconnelli,0,PID0144,0,-8104489.866,1311840.693,51595.77063,83.97849462,51.59577063,51.59577063,7.183019604,7.183019604,0.839784946
Mario,artibeus.lituratus,1,PID0144,1,-8104489.866,1311840.693,92153.58706,83.97849462,92.15358706,92.15358706,9.599665987,9.599665987,0.839784946
Mario,lophostoma.brasiliense,0,PID0144,0,-8104489.866,1311840.693,17137.45095,83.97849462,17.13745095,17.13745095,4.139740445,4.139740445,0.839784946
Mario,micronycteris.schmidtorum,0,PID0144,0,-8104489.866,1311840.693,11619.44898,83.97849462,11.61944898,11.61944898,3.408731286,3.408731286,0.839784946
Mario,trinycteris.nicefori,0,PID0144,0,-8104489.866,1311840.693,73716.00551,83.97849462,73.71600551,73.71600551,8.585802555,8.585802555,0.839784946
Mario,micronycteris.microtis,1,PID0144,1,-8104489.866,1311840.693,604131.2767,83.97849462,604.1312767,604.1312767,24.5790821,24.5790821,0.839784946
Mario,tonatia.bidens,1,PID0144,1,-8104489.866,1311840.693,-4019109.658,83.97849462,-4019.109658,4019.109658,63.39644831,-63.39644831,0.839784946
Mario,artibeus.toltecus,1,PID0144,1,-8104489.866,1311840.693,36398.24246,83.97849462,36.39824246,36.39824246,6.033095595,6.033095595,0.839784946
Mario,sturnira.lilium,0,PID0144,0,-8104489.866,1311840.693,-3985723.416,83.97849462,-3985.723416,3985.723416,63.13258601,-63.13258601,0.839784946
Mario,trachops.cirrhosus,0,PID0144,0,-8104489.866,1311840.693,18538.12008,83.97849462,18.53812008,18.53812008,4.305591722,4.305591722,0.839784946
Mario,ectophylla.alba,0,PID0144,0,-8104489.866,1311840.693,9322.408129,83.97849462,9.322408129,9.322408129,3.053261883,3.053261883,0.839784946
Mario,phyllostomus.hastatus,0,PID0144,0,-8104489.866,1311840.693,18538.12008,83.97849462,18.53812008,18.53812008,4.305591722,4.305591722,0.839784946
Mario,uroderma.magnirostrum,0,PID0144,0,-8104489.866,1311840.693,-213587.5486,83.97849462,-213.5875486,213.5875486,14.61463474,-14.61463474,0.839784946
Mario,lonchorhina.aurita,0,PID0144,0,-8104489.866,1311840.693,43791.51566,83.97849462,43.79151566,43.79151566,6.617515822,6.617515822,0.839784946
Mario,micronycteris.hirsuta,1,PID0144,1,-8104489.866,1311840.693,291506.816,83.97849462,291.506816,291.506816,17.07357069,17.07357069,0.839784946
Mario,artibeus.jamaicensis,1,PID0144,1,-8104489.866,1311840.693,652339.5362,83.97849462,652.3395362,652.3395362,25.54093844,25.54093844,0.839784946
Mario,vampyressa.pusilla,0,PID0144,0,-8104489.866,1311840.693,-4928673.215,83.97849462,-4928.673215,4928.673215,70.20450993,-70.20450993,0.839784946
Mario,phyllostomus.discolor,0,PID0144,0,-8104489.866,1311840.693,20540.05265,83.97849462,20.54005265,20.54005265,4.532113486,4.532113486,0.839784946
Mario,glossophaga.commissarisi,0,PID0144,0,-8104489.866,1311840.693,27320.50489,83.97849462,27.32050489,27.32050489,5.226902036,5.226902036,0.839784946
Mario,vampyressa.nymphaea,1,PID0144,1,-8104489.866,1311840.693,-4944.012053,83.97849462,-4.944012053,4.944012053,2.223513448,-2.223513448,0.839784946
Mario,hylonycteris.underwoodi,1,PID0144,1,-8104489.866,1311840.693,51367.13699,83.97849462,51.36713699,51.36713699,7.167087064,7.167087064,0.839784946
Mario,carollia.castanea,1,PID0144,1,-8104489.866,1311840.693,116026.2216,83.97849462,116.0262216,116.0262216,10.77154685,10.77154685,0.839784946
Mario,mimon.crenulatum,1,PID0144,1,-8104489.866,1311840.693,2866.262147,83.97849462,2.866262147,2.866262147,1.693003883,1.693003883,0.839784946
Mario,chiroderma.villosum,0,PID0144,0,-8104489.866,1311840.693,12151.38585,83.97849462,12.15138585,12.15138585,3.485883798,3.485883798,0.839784946
Mario,carollia.perspicillata,1,PID0144,1,-8104489.866,1311840.693,9820.812311,83.97849462,9.820812311,9.820812311,3.13381753,3.13381753,0.839784946
Mario,artibeus.phaeotis,1,PID0144,1,-8104489.866,1311840.693,2103.452336,83.97849462,2.103452336,2.103452336,1.450328355,1.450328355,0.839784946
Mario,lophostoma.silvicolum,0,PID0144,0,-8104489.866,1311840.693,13435.65936,83.97849462,13.43565936,13.43565936,3.665468505,3.665468505,0.839784946
Mario,lichonycteris.obscura,0,PID0144,0,-8104489.866,1311840.693,124872.5069,83.97849462,124.8725069,124.8725069,11.17463677,11.17463677,0.839784946
Mario,platyrrhinus.helleri,0,PID0144,0,-8104489.866,1311840.693,18538.12008,83.97849462,18.53812008,18.53812008,4.305591722,4.305591722,0.839784946
Mario,glossophaga.soricina,0,PID0144,0,-8104489.866,1311840.693,30316.20343,83.97849462,30.31620343,30.31620343,5.506015204,5.506015204,0.839784946
Mario,lampronycteris.brachyotis,0,PID0144,0,-8104489.866,1311840.693,43608.68673,83.97849462,43.60868673,43.60868673,6.603687359,6.603687359,0.839784946
Mario,desmodus.rotundus,1,PID0144,1,-8104489.866,1311840.693,652339.5362,83.97849462,652.3395362,652.3395362,25.54093844,25.54093844,0.839784946
Mario,lonchophylla.robusta,0,PID0144,0,-8104489.866,1311840.693,60034.40204,83.97849462,60.03440204,60.03440204,7.748187016,7.748187016,0.839784946
MINAE,sturnira.lilium,1,PID0144,1,-8102026.379,1318371.368,-3988901.688,51.95480631,-3988.901688,3988.901688,63.1577524,-63.1577524,0.519548063
MINAE,artibeus.lituratus,1,PID0144,1,-8102026.379,1318371.368,99005.3591,51.95480631,99.0053591,99.0053591,9.950143672,9.950143672,0.519548063
MINAE,uroderma.magnirostrum,1,PID0144,1,-8102026.379,1318371.368,-211850.9039,51.95480631,-211.8509039,211.8509039,14.5550989,-14.5550989,0.519548063
MINAE,micronycteris.schmidtorum,0,PID0144,0,-8102026.379,1318371.368,18545.47789,51.95480631,18.54547789,18.54547789,4.306446086,4.306446086,0.519548063
MINAE,mesophylla.macconnelli,0,PID0144,0,-8102026.379,1318371.368,55189.73694,51.95480631,55.18973694,55.18973694,7.428979536,7.428979536,0.519548063
MINAE,lampronycteris.brachyotis,0,PID0144,0,-8102026.379,1318371.368,36654.36321,51.95480631,36.65436321,36.65436321,6.054284698,6.054284698,0.519548063
MINAE,artibeus.toltecus,1,PID0144,1,-8102026.379,1318371.368,31134.8485,51.95480631,31.1348485,31.1348485,5.579860975,5.579860975,0.519548063
MINAE,phyllostomus.hastatus,1,PID0144,1,-8102026.379,1318371.368,25393.45306,51.95480631,25.39345306,25.39345306,5.039191707,5.039191707,0.519548063
MINAE,carollia.castanea,1,PID0144,1,-8102026.379,1318371.368,113106.082,51.95480631,113.106082,113.106082,10.63513432,10.63513432,0.519548063
MINAE,mimon.crenulatum,0,PID0144,0,-8102026.379,1318371.368,6244.949529,51.95480631,6.244949529,6.244949529,2.498989702,2.498989702,0.519548063
MINAE,hylonycteris.underwoodi,0,PID0144,0,-8102026.379,1318371.368,44555.06267,51.95480631,44.55506267,44.55506267,6.674957878,6.674957878,0.519548063
MINAE,artibeus.phaeotis,1,PID0144,1,-8102026.379,1318371.368,6316.649216,51.95480631,6.316649216,6.316649216,2.513294494,2.513294494,0.519548063
MINAE,micronycteris.microtis,0,PID0144,0,-8102026.379,1318371.368,604228.5087,51.95480631,604.2285087,604.2285087,24.58105996,24.58105996,0.519548063
MINAE,tonatia.bidens,0,PID0144,0,-8102026.379,1318371.368,-4023069.045,51.95480631,-4023.069045,4023.069045,63.42766782,-63.42766782,0.519548063
MINAE,lophostoma.brasiliense,0,PID0144,0,-8102026.379,1318371.368,24009.21047,51.95480631,24.00921047,24.00921047,4.899919435,4.899919435,0.519548063
MINAE,trachops.cirrhosus,0,PID0144,0,-8102026.379,1318371.368,25393.45306,51.95480631,25.39345306,25.39345306,5.039191707,5.039191707,0.519548063
MINAE,ectophylla.alba,1,PID0144,1,-8102026.379,1318371.368,16092.15411,51.95480631,16.09215411,16.09215411,4.011502725,4.011502725,0.519548063
MINAE,trinycteris.nicefori,0,PID0144,0,-8102026.379,1318371.368,80680.9845,51.95480631,80.6809845,80.6809845,8.982259432,8.982259432,0.519548063
MINAE,lichonycteris.obscura,0,PID0144,0,-8102026.379,1318371.368,127282.1101,51.95480631,127.2821101,127.2821101,11.28193734,11.28193734,0.519548063
MINAE,lonchorhina.aurita,0,PID0144,0,-8102026.379,1318371.368,36812.353,51.95480631,36.812353,36.812353,6.067318436,6.067318436,0.519548063
MINAE,lophostoma.silvicolum,0,PID0144,0,-8102026.379,1318371.368,20378.88387,51.95480631,20.37888387,20.37888387,4.514297716,4.514297716,0.519548063
MINAE,platyrrhinus.helleri,1,PID0144,1,-8102026.379,1318371.368,25393.45306,51.95480631,25.39345306,25.39345306,5.039191707,5.039191707,0.519548063
MINAE,vampyressa.pusilla,0,PID0144,0,-8102026.379,1318371.368,-4932567.045,51.95480631,-4932.567045,4932.567045,70.23223651,-70.23223651,0.519548063
MINAE,desmodus.rotundus,1,PID0144,1,-8102026.379,1318371.368,652855.2521,51.95480631,652.8552521,652.8552521,25.55103231,25.55103231,0.519548063
MINAE,artibeus.jamaicensis,1,PID0144,1,-8102026.379,1318371.368,652855.2521,51.95480631,652.8552521,652.8552521,25.55103231,25.55103231,0.519548063
MINAE,lonchophylla.robusta,1,PID0144,1,-8102026.379,1318371.368,63356.55314,51.95480631,63.35655314,63.35655314,7.95968298,7.95968298,0.519548063
MINAE,carollia.perspicillata,1,PID0144,1,-8102026.379,1318371.368,16733.58233,51.95480631,16.73358233,16.73358233,4.090670157,4.090670157,0.519548063
MINAE,glossophaga.commissarisi,1,PID0144,1,-8102026.379,1318371.368,22036.4532,51.95480631,22.0364532,22.0364532,4.694300076,4.694300076,0.519548063
MINAE,glossophaga.soricina,1,PID0144,1,-8102026.379,1318371.368,30133.58431,51.95480631,30.13358431,30.13358431,5.489406554,5.489406554,0.519548063
MINAE,micronycteris.hirsuta,0,PID0144,0,-8102026.379,1318371.368,284807.7199,51.95480631,284.8077199,284.8077199,16.87624721,16.87624721,0.519548063
MINAE,phyllostomus.discolor,1,PID0144,1,-8102026.379,1318371.368,27325.96738,51.95480631,27.32596738,27.32596738,5.227424546,5.227424546,0.519548063
MINAE,vampyressa.nymphaea,0,PID0144,0,-8102026.379,1318371.368,1843.52848,51.95480631,1.84352848,1.84352848,1.357765989,1.357765989,0.519548063
MINAE,chiroderma.villosum,0,PID0144,0,-8102026.379,1318371.368,18994.27723,51.95480631,18.99427723,18.99427723,4.358242447,4.358242447,0.519548063
Nogal,lampronycteris.brachyotis,0,PID0144,0,-8099788.09,1327248.44,27503.04488,72.87710498,27.50304488,27.50304488,5.244334551,5.244334551,0.72877105
Nogal,mimon.crenulatum,0,PID0144,0,-8099788.09,1327248.44,9738.842462,72.87710498,9.738842462,9.738842462,3.120711852,3.120711852,0.72877105
Nogal,ectophylla.alba,1,PID0144,1,-8099788.09,1327248.44,24661.13863,72.87710498,24.66113863,24.66113863,4.965998251,4.965998251,0.72877105
Nogal,lonchorhina.aurita,0,PID0144,0,-8099788.09,1327248.44,27702.77017,72.87710498,27.70277017,27.70277017,5.26334211,5.26334211,0.72877105
Nogal,hylonycteris.underwoodi,1,PID0144,1,-8099788.09,1327248.44,35486.33243,72.87710498,35.48633243,35.48633243,5.957040576,5.957040576,0.72877105
Nogal,mesophylla.macconnelli,0,PID0144,0,-8099788.09,1327248.44,58982.6469,72.87710498,58.9826469,58.9826469,7.680016074,7.680016074,0.72877105
Nogal,trachops.cirrhosus,0,PID0144,0,-8099788.09,1327248.44,34131.5871,72.87710498,34.1315871,34.1315871,5.842224499,5.842224499,0.72877105
Nogal,tonatia.bidens,0,PID0144,0,-8099788.09,1327248.44,-4029095.068,72.87710498,-4029.095068,4029.095068,63.47515315,-63.47515315,0.72877105
Nogal,chiroderma.villosum,0,PID0144,0,-8099788.09,1327248.44,27706.76344,72.87710498,27.70676344,27.70676344,5.263721444,5.263721444,0.72877105
Nogal,phyllostomus.hastatus,0,PID0144,0,-8099788.09,1327248.44,34131.5871,72.87710498,34.1315871,34.1315871,5.842224499,5.842224499,0.72877105
Nogal,artibeus.phaeotis,1,PID0144,1,-8099788.09,1327248.44,10978.81288,72.87710498,10.97881288,10.97881288,3.313429172,3.313429172,0.72877105
Nogal,uroderma.magnirostrum,1,PID0144,1,-8099788.09,1327248.44,-208895.3935,72.87710498,-208.8953935,208.8953935,14.45321395,-14.45321395,0.72877105
Nogal,carollia.castanea,1,PID0144,1,-8099788.09,1327248.44,108868.0515,72.87710498,108.8680515,108.8680515,10.43398541,10.43398541,0.72877105
Nogal,platyrrhinus.helleri,1,PID0144,1,-8099788.09,1327248.44,34131.5871,72.87710498,34.1315871,34.1315871,5.842224499,5.842224499,0.72877105
Nogal,desmodus.rotundus,0,PID0144,0,-8099788.09,1327248.44,654672.9055,72.87710498,654.6729055,654.6729055,25.58657667,25.58657667,0.72877105
Nogal,micronycteris.schmidtorum,1,PID0144,1,-8099788.09,1327248.44,27442.32293,72.87710498,27.44232293,27.44232293,5.238542061,5.238542061,0.72877105
Nogal,vampyressa.nymphaea,0,PID0144,0,-8099788.09,1327248.44,10930.86386,72.87710498,10.93086386,10.93086386,3.306185697,3.306185697,0.72877105
Nogal,artibeus.lituratus,1,PID0144,1,-8099788.09,1327248.44,107788.4322,72.87710498,107.7884322,107.7884322,10.38212079,10.38212079,0.72877105
Nogal,artibeus.toltecus,1,PID0144,1,-8099788.09,1327248.44,24974.71537,72.87710498,24.97471537,24.97471537,4.997470897,4.997470897,0.72877105
Nogal,trinycteris.nicefori,0,PID0144,0,-8099788.09,1327248.44,89825.08009,72.87710498,89.82508009,89.82508009,9.477609408,9.477609408,0.72877105
Nogal,sturnira.lilium,0,PID0144,0,-8099788.09,1327248.44,-3993981.547,72.87710498,-3993.981547,3993.981547,63.19795524,-63.19795524,0.72877105
Nogal,lonchophylla.robusta,0,PID0144,0,-8099788.09,1327248.44,66326.3257,72.87710498,66.3263257,66.3263257,8.144097599,8.144097599,0.72877105
Nogal,lophostoma.brasiliense,1,PID0144,1,-8099788.09,1327248.44,32781.98285,72.87710498,32.78198285,32.78198285,5.725555244,5.725555244,0.72877105
Nogal,phyllostomus.discolor,1,PID0144,1,-8099788.09,1327248.44,35925.8075,72.87710498,35.9258075,35.9258075,5.993814103,5.993814103,0.72877105
Nogal,lophostoma.silvicolum,0,PID0144,0,-8099788.09,1327248.44,29533.21609,72.87710498,29.53321609,29.53321609,5.434447174,5.434447174,0.72877105
Nogal,lichonycteris.obscura,0,PID0144,0,-8099788.09,1327248.44,129977.1702,72.87710498,129.9771702,129.9771702,11.40075305,11.40075305,0.72877105
Nogal,carollia.perspicillata,1,PID0144,1,-8099788.09,1327248.44,25598.23154,72.87710498,25.59823154,25.59823154,5.059469492,5.059469492,0.72877105
Nogal,glossophaga.commissarisi,1,PID0144,1,-8099788.09,1327248.44,17759.79546,72.87710498,17.75979546,17.75979546,4.214237233,4.214237233,0.72877105
Nogal,micronycteris.hirsuta,1,PID0144,1,-8099788.09,1327248.44,275796.0935,72.87710498,275.7960935,275.7960935,16.60710973,16.60710973,0.72877105
Nogal,glossophaga.soricina,1,PID0144,1,-8099788.09,1327248.44,25895.11441,72.87710498,25.89511441,25.89511441,5.088724242,5.088724242,0.72877105
Nogal,artibeus.jamaicensis,1,PID0144,1,-8099788.09,1327248.44,654672.9055,72.87710498,654.6729055,654.6729055,25.58657667,25.58657667,0.72877105
Nogal,vampyressa.pusilla,0,PID0144,0,-8099788.09,1327248.44,-4938512.447,72.87710498,-4938.512447,4938.512447,70.27455049,-70.27455049,0.72877105
Nogal,micronycteris.microtis,1,PID0144,1,-8099788.09,1327248.44,605514.3749,72.87710498,605.5143749,605.5143749,24.60720169,24.60720169,0.72877105
Pacanari,myotis.riparius,0,PID0058,0,-5072036.748,-130866.8043,1472596.685,100,1472.596685,1472.596685,38.37442749,38.37442749,1
Pacanari,platyrrhinus.helleri,2,PID0058,1,-5072036.748,-130866.8043,703305.6275,100,703.3056275,703.3056275,26.51991002,26.51991002,1
Pacanari,sturnira.tildae,0,PID0058,0,-5072036.748,-130866.8043,1472596.685,100,1472.596685,1472.596685,38.37442749,38.37442749,1
Pacanari,mimon.crenulatum,1,PID0058,1,-5072036.748,-130866.8043,447621.0742,100,447.6210742,447.6210742,21.15705731,21.15705731,1
Pacanari,tonatia.schulzi,0,PID0058,0,-5072036.748,-130866.8043,-159757.8735,100,-159.7578735,159.7578735,12.63953613,-12.63953613,1
Pacanari,chiroderma.villosum,3,PID0058,1,-5072036.748,-130866.8043,664184.5976,100,664.1845976,664.1845976,25.77177909,25.77177909,1
Pacanari,uroderma.bilobatum,1,PID0058,1,-5072036.748,-130866.8043,310612.7037,100,310.6127037,310.6127037,17.62420789,17.62420789,1
Pacanari,artibeus.concolor,0,PID0058,0,-5072036.748,-130866.8043,1010978.146,100,1010.978146,1010.978146,31.79588253,31.79588253,1
Pacanari,micronycteris.megalotis,1,PID0058,1,-5072036.748,-130866.8043,1472596.685,100,1472.596685,1472.596685,38.37442749,38.37442749,1
Pacanari,phyllostomus.hastatus,1,PID0058,1,-5072036.748,-130866.8043,1472596.685,100,1472.596685,1472.596685,38.37442749,38.37442749,1
Pacanari,choeroniscus.minor,0,PID0058,0,-5072036.748,-130866.8043,374110.9115,100,374.1109115,374.1109115,19.34194694,19.34194694,1
Pacanari,lophostoma.silvicolum,3,PID0058,1,-5072036.748,-130866.8043,541135.0447,100,541.1350447,541.1350447,23.26230953,23.26230953,1
Pacanari,peropteryx.leucoptera,0,PID0058,0,-5072036.748,-130866.8043,594088.4385,100,594.0884385,594.0884385,24.37392948,24.37392948,1
Pacanari,saccopteryx.bilineata,0,PID0058,0,-5072036.748,-130866.8043,1472596.685,100,1472.596685,1472.596685,38.37442749,38.37442749,1
Pacanari,vampyressa.brocki,0,PID0058,0,-5072036.748,-130866.8043,-520434.3865,100,-520.4343865,520.4343865,22.81303107,-22.81303107,1
Pacanari,chiroderma.trinitatum,5,PID0058,1,-5072036.748,-130866.8043,751348.1984,100,751.3481984,751.3481984,27.41073145,27.41073145,1
Pacanari,artibeus.cinereus,0,PID0058,0,-5072036.748,-130866.8043,395632.3214,100,395.6323214,395.6323214,19.89050832,19.89050832,1
Pacanari,mesophylla.macconnelli,2,PID0058,1,-5072036.748,-130866.8043,608259.4713,100,608.2594713,608.2594713,24.66291693,24.66291693,1
Pacanari,chrotopterus.auritus,1,PID0058,1,-5072036.748,-130866.8043,1472596.685,100,1472.596685,1472.596685,38.37442749,38.37442749,1
Pacanari,ametrida.centurio,0,PID0058,0,-5072036.748,-130866.8043,602166.7434,100,602.1667434,602.1667434,24.53908603,24.53908603,1
Pacanari,cynomops.greenhalli,0,PID0058,0,-5072036.748,-130866.8043,412193.2738,100,412.1932738,412.1932738,20.30254353,20.30254353,1
Pacanari,uroderma.magnirostrum,0,PID0058,0,-5072036.748,-130866.8043,1472596.685,100,1472.596685,1472.596685,38.37442749,38.37442749,1
Pacanari,vampyrodes.caraccioli,0,PID0058,0,-5072036.748,-130866.8043,563317.5706,100,563.3175706,563.3175706,23.73431209,23.73431209,1
Pacanari,trinycteris.nicefori,0,PID0058,0,-5072036.748,-130866.8043,112382.2825,100,112.3822825,112.3822825,10.60105101,10.60105101,1
Pacanari,artibeus.obscurus,16,PID0058,1,-5072036.748,-130866.8043,1472596.685,100,1472.596685,1472.596685,38.37442749,38.37442749,1
Pacanari,thyroptera.tricolor,0,PID0058,0,-5072036.748,-130866.8043,1023927.772,100,1023.927772,1023.927772,31.99887142,31.99887142,1
Pacanari,artibeus.gnomus,1,PID0058,1,-5072036.748,-130866.8043,1472596.685,100,1472.596685,1472.596685,38.37442749,38.37442749,1
Pacanari,lophostoma.brasiliense,0,PID0058,0,-5072036.748,-130866.8043,629324.9588,100,629.3249588,629.3249588,25.08635005,25.08635005,1
Pacanari,artibeus.lituratus,15,PID0058,1,-5072036.748,-130866.8043,1472611.943,100,1472.611943,1472.611943,38.37462629,38.37462629,1
Pacanari,lonchorhina.aurita,0,PID0058,0,-5072036.748,-130866.8043,1472596.685,100,1472.596685,1472.596685,38.37442749,38.37442749,1
Pacanari,mimon.bennettii,0,PID0058,0,-5072036.748,-130866.8043,81650.85194,100,81.65085194,81.65085194,9.036086096,9.036086096,1
Pacanari,rhinophylla.pumilio,6,PID0058,1,-5072036.748,-130866.8043,1089122.036,100,1089.122036,1089.122036,33.00184898,33.00184898,1
Pacanari,desmodus.rotundus,0,PID0058,0,-5072036.748,-130866.8043,1472596.685,100,1472.596685,1472.596685,38.37442749,38.37442749,1
Pacanari,trachops.cirrhosus,0,PID0058,0,-5072036.748,-130866.8043,1472596.685,100,1472.596685,1472.596685,38.37442749,38.37442749,1
Pacanari,vampyressa.bidens,6,PID0058,1,-5072036.748,-130866.8043,556899.9355,100,556.8999355,556.8999355,23.59872741,23.59872741,1
Pacanari,tonatia.saurophila,2,PID0058,1,-5072036.748,-130866.8043,292261.178,100,292.261178,292.261178,17.09564793,17.09564793,1
Pacanari,glossophaga.soricina,4,PID0058,1,-5072036.748,-130866.8043,1472596.685,100,1472.596685,1472.596685,38.37442749,38.37442749,1
Pacanari,cormura.brevirostris,0,PID0058,0,-5072036.748,-130866.8043,611334.9182,100,611.3349182,611.3349182,24.72518793,24.72518793,1
Pacanari,saccopteryx.leptura,0,PID0058,0,-5072036.748,-130866.8043,1472596.781,100,1472.596781,1472.596781,38.37442874,38.37442874,1
Pacanari,phyllostomus.discolor,4,PID0058,1,-5072036.748,-130866.8043,1472596.685,100,1472.596685,1472.596685,38.37442749,38.37442749,1
Pacanari,artibeus.planirostris,19,PID0058,1,-5072036.748,-130866.8043,372336.5508,100,372.3365508,372.3365508,19.29602422,19.29602422,1
Pacanari,carollia.brevicauda,11,PID0058,1,-5072036.748,-130866.8043,1444231.633,100,1444.231633,1444.231633,38.00304768,38.00304768,1
Pacanari,phylloderma.stenops,1,PID0058,1,-5072036.748,-130866.8043,1240015.05,100,1240.01505,1240.01505,35.21384742,35.21384742,1
Pacanari,carollia.perspicillata,64,PID0058,1,-5072036.748,-130866.8043,1472596.685,100,1472.596685,1472.596685,38.37442749,38.37442749,1
Pacanari,micronycteris.schmidtorum,0,PID0058,0,-5072036.748,-130866.8043,446112.7548,100,446.1127548,446.1127548,21.12138146,21.12138146,1
Pacanari,micronycteris.minuta,0,PID0058,0,-5072036.748,-130866.8043,1472596.685,100,1472.596685,1472.596685,38.37442749,38.37442749,1
Pacanari,sturnira.lilium,0,PID0058,0,-5072036.748,-130866.8043,-1011038.891,100,-1011.038891,1011.038891,31.79683775,-31.79683775,1
Pacanari,phyllostomus.elongatus,3,PID0058,1,-5072036.748,-130866.8043,1472596.685,100,1472.596685,1472.596685,38.37442749,38.37442749,1
Pacanari,lonchophylla.thomasi,2,PID0058,1,-5072036.748,-130866.8043,699770.7541,100,699.7707541,699.7707541,26.45318042,26.45318042,1
Pacanari,cynomops.planirostris,0,PID0058,0,-5072036.748,-130866.8043,1472596.685,100,1472.596685,1472.596685,38.37442749,38.37442749,1
Pacanari,oecomys.rutilus,7,PID0069,1,-5072036.748,-130866.8043,70296.05699,100,70.29605699,70.29605699,8.384274387,8.384274387,1
Pacanari,neacomys.guianae,0,PID0069,0,-5072036.748,-130866.8043,-506256.1613,100,-506.2561613,506.2561613,22.50013692,-22.50013692,1
Pacanari,metachirus.nudicaudatus,0,PID0069,0,-5072036.748,-130866.8043,606536.1175,100,606.5361175,606.5361175,24.62795399,24.62795399,1
Pacanari,caluromys.philander,0,PID0069,0,-5072036.748,-130866.8043,113430.9594,100,113.4309594,113.4309594,10.65039715,10.65039715,1
Pacanari,rhipidomys.leucodactylus,0,PID0069,0,-5072036.748,-130866.8043,74130.85646,100,74.13085646,74.13085646,8.609927785,8.609927785,1
Pacanari,oryzomys.emmonsae,0,PID0069,0,-5072036.748,-130866.8043,-205046.1,100,-205.0461,205.0461,14.31943085,-14.31943085,1
Pacanari,didelphis.marsupialis,0,PID0069,0,-5072036.748,-130866.8043,801931.8555,100,801.9318555,801.9318555,28.31840136,28.31840136,1
Pacanari,philander.opossum,0,PID0069,0,-5072036.748,-130866.8043,523685.9866,100,523.6859866,523.6859866,22.88418639,22.88418639,1
Pacanari,oecomys.trinitatis,0,PID0069,0,-5072036.748,-130866.8043,42604.57935,100,42.60457935,42.60457935,6.527218347,6.527218347,1
Pacanari,marmosops.pinheiroi,0,PID0069,0,-5072036.748,-130866.8043,-65638.58119,100,-65.63858119,65.63858119,8.101764079,-8.101764079,1
Pacanari,mesomys.hispidus,0,PID0069,0,-5072036.748,-130866.8043,83019.69648,100,83.01969648,83.01969648,9.1115145,9.1115145,1
Pacanari,marmosops.parvidens,1,PID0069,1,-5072036.748,-130866.8043,99235.82014,100,99.23582014,99.23582014,9.96171773,9.96171773,1
Pacanari,oryzomys.megacephalus,0,PID0069,0,-5072036.748,-130866.8043,161771.2016,100,161.7712016,161.7712016,12.71893084,12.71893084,1
Pacanari,oecomys.rex,0,PID0069,0,-5072036.748,-130866.8043,-26510.27316,100,-26.51027316,26.51027316,5.148812791,-5.148812791,1
Pacanari,oryzomys.macconnelli,0,PID0069,0,-5072036.748,-130866.8043,347604.9568,100,347.6049568,347.6049568,18.64416683,18.64416683,1
Pacanari,neacomys.paracou,0,PID0069,0,-5072036.748,-130866.8043,-144585.4797,100,-144.5854797,144.5854797,12.02437024,-12.02437024,1
Pacanari,micoureus.demerarae,1,PID0069,1,-5072036.748,-130866.8043,1472599.176,100,1472.599176,1472.599176,38.37445994,38.37445994,1
Pacanari,oligoryzomys.fulvescens,0,PID0069,0,-5072036.748,-130866.8043,-140662.6488,100,-140.6626488,140.6626488,11.86012853,-11.86012853,1
Pacanari,proechimys.cuvieri,0,PID0069,0,-5072036.748,-130866.8043,444078.3793,100,444.0783793,444.0783793,21.07316728,21.07316728,1
Pacanari,echimys.chrysurus,0,PID0069,0,-5072036.748,-130866.8043,253912.9359,100,253.9129359,253.9129359,15.93464577,15.93464577,1
Pacanari,oecomys.auyantepui,2,PID0069,1,-5072036.748,-130866.8043,59251.79124,100,59.25179124,59.25179124,7.697518512,7.697518512,1
Pacanari,marmosa.murina,0,PID0069,0,-5072036.748,-130866.8043,834387.4458,100,834.3874458,834.3874458,28.88576545,28.88576545,1
Pacanari,oecomys.bicolor,2,PID0069,1,-5072036.748,-130866.8043,431868.2684,100,431.8682684,431.8682684,20.78144048,20.78144048,1
Pacanari,monodelphis.brevicaudata,0,PID0069,0,-5072036.748,-130866.8043,224118.6821,100,224.1186821,224.1186821,14.97059391,14.97059391,1
Pacanari,proechimys.guyannensis,0,PID0069,0,-5072036.748,-130866.8043,81947.37452,100,81.94737452,81.94737452,9.052478916,9.052478916,1
